,Max Acc thresh,Max Acc,Max individual Acc thresh,Max individual Acc,Null Acc,Max F1 thresh,Max F1,Max individual F1 thresh,Max individual F1,Null F1,AUROC,Individual AUROC,Null AUROC,runtime,data_preprocess.resolution,data_preprocess.normalize,label_path,method.max_lag,method.filter_mode,method.architecture
2024-11-05 09:02:56.8809,0.1645141069901927,0.7775623268698061,0.0125147420614381,0.782409972299169,0.7775623268698061,0.0920244522768847,0.3639247677317018,0.012562913846257,0.3682482183867226,0.3639247677317018,0.5072297463067115,0.506428159213824,0.5,0 days 00:00:45.298219,6H,True,confounder_5,5,None,transformer
2024-11-05 07:59:54.2140,0.1676920338737904,0.7801939058171745,0.0313408115385391,0.8009695290858725,0.7775623268698061,-0.0081217026563503,0.3640897755610972,0.0356268560220344,0.4430075482591937,0.3639247677317018,0.4885378175269884,0.5058740189289012,0.5,0 days 01:27:14.118092,1H,False,confounder_5,5,None,transformer
2024-11-05 03:28:04.9218,0.0506110435242011,0.78601108033241,0.0264599873559558,0.8051246537396122,0.7775623268698061,0.0,0.368003677738191,0.0226171242917998,0.4624824564896955,0.3639247677317018,0.515351675960428,0.531981639955151,0.5,0 days 01:15:47.728116,15min,False,confounder_5,3,None,transformer
2024-11-05 10:27:14.7181,0.1369895201901795,0.7775623268698061,0.0102013744761774,0.7828254847645428,0.7775623268698061,0.0919060009297059,0.3639247677317018,0.0107561115048653,0.3678480952719181,0.3639247677317018,0.5080643104034966,0.5072643368289144,0.5,0 days 00:00:40.359533,12H,True,confounder_5,5,None,transformer
2024-11-05 02:12:14.1817,0.1377004170018552,0.7775623268698061,0.0130515928216897,0.7817174515235457,0.7775623268698061,0.0524291961035692,0.3639247677317018,0.0111978557676687,0.3663991287259986,0.3639247677317018,0.5028843453543689,0.5011603432924416,0.5,0 days 00:01:25.420779,15min,True,confounder_5,5,None,transformer
2024-11-05 02:10:45.6166,0.150731894209994,0.7775623268698061,0.0166269245399429,0.781578947368421,0.7775623268698061,0.0749607671924406,0.3639247677317018,0.0138029962927988,0.3662144565191656,0.3639247677317018,0.502790901238276,0.5010737781954887,0.5,0 days 00:00:56.789098,15min,True,confounder_5,3,None,transformer
2024-11-05 10:24:25.7850,0.1390932574178303,0.7831024930747923,0.0640707511848232,0.8002770083102493,0.7775623268698061,1.265789375241518,0.365045003987695,0.0725501964081113,0.4274074729324035,0.3639247677317018,0.4777828156880525,0.4877460922041948,0.5,0 days 00:55:13.021820,6H,False,confounder_5,5,None,transformer
2024-11-05 07:03:27.0843,0.0853512774104054,0.782409972299169,0.0387089760617531,0.8041551246537395,0.7775623268698061,-0.0657521277333596,0.3642962458886242,0.0359611921091835,0.4414225591342297,0.3639247677317018,0.4883047895294676,0.5054326193773908,0.5,0 days 01:26:14.911114,1H,False,confounder_5,3,None,transformer
2024-11-05 10:26:30.4793,0.1349329006302653,0.7777008310249307,0.0125297773692415,0.7819944598337949,0.7775623268698061,0.0,0.3639247677317018,0.0144544655863151,0.3669071464085315,0.3639247677317018,0.5057096850472999,0.5057461086927846,0.5,0 days 00:00:36.249579,12H,True,confounder_5,3,None,transformer
2024-11-05 11:36:57.6449,0.328650167188265,0.7825484764542936,0.0960156788584514,0.798753462603878,0.7775623268698061,25.736280210841347,0.364609428376224,0.2659291835735101,0.408521369368935,0.3639247677317018,0.4469169763724472,0.4565678175702413,0.5,0 days 00:36:31.164566,12H,False,confounder_5,5,None,transformer
2024-11-05 05:32:48.9282,0.0502539988378225,0.782825484764543,0.0261141014380733,0.8044321329639889,0.7775623268698061,-5.070597755608392e-07,0.3653561253561254,0.0184099136823615,0.4568294048210946,0.3639247677317018,0.5046211304153776,0.5261989265927978,0.5,0 days 02:04:40.802142,15min,False,confounder_5,5,None,transformer
2024-11-05 13:33:10.4533,2.0303541033735084,0.778393351800554,0.1685355060526935,0.8012465373961218,0.7775623268698061,-0.1359370033768898,0.3639247677317018,0.1904400054004932,0.424034890263964,0.3639247677317018,0.4462780626267456,0.4550960048146682,0.5,0 days 00:10:29.494743,24H,False,confounder_5,5,None,transformer
2024-11-05 13:22:37.3754,5.847115821468048,0.7785318559556786,0.1746505312060883,0.7988919667590028,0.7775623268698061,-0.9686105836603394,0.3639247677317018,0.2825731584381099,0.4185822935612168,0.3639247677317018,0.4233820359260185,0.4331557924416304,0.5,0 days 00:07:10.270561,24H,False,confounder_5,3,None,transformer
2024-11-05 05:35:26.4862,0.1900609013090587,0.7775623268698061,0.0148472267289421,0.7806094182825484,0.7775623268698061,0.0838775473015191,0.3639247677317018,0.0140587170154087,0.3661244880081445,0.3639247677317018,0.5058142759095855,0.5037727130325814,0.5,0 days 00:01:03.721992,1H,True,confounder_5,3,None,transformer
2024-11-05 13:15:03.2932,0.1854214299042941,0.7775623268698061,0.0164858953863619,0.7808864265927977,0.7775623268698061,0.1255947255606937,0.3639247677317018,0.0150396428454945,0.3664014963183938,0.3639247677317018,0.5015509505013485,0.5018075204458514,0.5,0 days 00:00:18.146779,24H,True,confounder_5,3,None,transformer
2025-02-20 00:02:21.8198,0.1266646139204191,0.7988826815642458,0.0287925012683463,0.8064245810055864,0.7973463687150838,0.0,0.3377715487035739,0.0121070758719514,0.3675379177808132,0.3370108001393567,0.4395911324798319,0.4477653631284916,0.5,0 days 01:52:34.437221,15min,False,close_5,5,,
2025-02-19 22:09:43.4227,0.1697674894775602,0.7979050279329609,0.0058364213810941,0.79804469273743,0.7973463687150838,0.0,0.3370108001393567,0.0067307277300096,0.3378026070763502,0.3370108001393567,0.4991009516331898,0.4993395018621974,0.5,0 days 00:00:15.707183,24H,True,close_5,3,,
2025-02-19 22:09:27.2403,0.4663315861604476,0.7973463687150838,0.0086766021560576,0.7976256983240222,0.7973463687150838,0.0845590926010375,0.3370108001393567,0.0058890826298458,0.337243947858473,0.3370108001393567,0.4980613873484248,0.4981174348230912,0.5,0 days 00:00:17.723819,12H,True,close_5,3,,
2025-02-19 22:53:42.4219,0.7405307487242451,0.8012569832402234,0.1497795383426252,0.8085195530726255,0.7973463687150838,-0.0731478884684488,0.3370108001393567,0.1110394129886807,0.3723761698318415,0.3370108001393567,0.4322570828050406,0.4372395833333333,0.5,0 days 00:20:45.030425,24H,False,close_5,5,,
2025-02-19 22:09:15.1599,0.2627658266544508,0.7973463687150838,0.0035493911028289,0.7976256983240222,0.7973463687150838,0.0639668326958162,0.3370108001393567,0.0022548869907895,0.337243947858473,0.3370108001393567,0.4977140812522431,0.4977740921787709,0.5,0 days 00:00:12.758690,6H,True,close_5,5,,
2025-02-19 23:13:22.8386,0.3893292210699183,0.8005586592178771,0.0885745902184532,0.8078212290502793,0.7973463687150838,-0.2247572434810236,0.3370499419279907,0.0561709761719108,0.3690638383557986,0.3370108001393567,0.4271312697532606,0.4319587988826816,0.5,0 days 00:57:58.523053,6H,False,close_5,3,,
2025-02-19 22:09:44.5679,0.1636104125363633,0.7979050279329609,0.0052473501501929,0.79804469273743,0.7973463687150838,0.0,0.3370108001393567,0.0059792682324446,0.3378026070763502,0.3370108001393567,0.4988393554182346,0.4990718109869646,0.5,0 days 00:00:13.291505,24H,True,close_5,5,,
2025-02-19 22:09:23.9363,0.0676446354684149,0.797486033519553,0.002380715289473,0.7976256983240222,0.7973463687150838,0.0,0.3370108001393567,0.0019102622768962,0.337243947858473,0.3370108001393567,0.4982316602885236,0.4982265479515829,0.5,0 days 00:00:51.449557,1h,True,close_5,5,,
2025-02-19 22:08:59.9660,0.1531599503547273,0.7973463687150838,0.0028324517588219,0.7979050279329608,0.7973463687150838,0.0668268776564128,0.3370108001393567,0.0021548384112865,0.3376163873370578,0.3370108001393567,0.4990121030802562,0.4990558077281192,0.5,0 days 00:00:11.880824,6H,True,close_5,3,,
2025-02-19 22:58:14.4041,0.6944800637191948,0.8019553072625698,0.1264180698662886,0.8093575418994413,0.7973463687150838,25.736280210841347,0.3370108001393567,0.1747546941767551,0.3720289069147462,0.3370108001393567,0.4378711403844559,0.4423425861266294,0.5,0 days 00:35:58.005910,12H,False,close_5,5,,
2025-02-19 23:59:56.9443,0.2246376357572331,0.7988826815642458,0.0369542055813299,0.8040502793296088,0.7973463687150838,0.4082160060469129,0.3370108001393567,0.0217350625324732,0.3577473892074458,0.3370108001393567,0.4388115950741686,0.4439848114525139,0.5,0 days 01:50:09.464450,1h,False,close_5,3,,
2025-02-19 22:08:14.4534,0.1287924945615308,0.7973463687150838,0.0036821399912792,0.7976256983240222,0.7973463687150838,0.1254778116541963,0.3370108001393567,0.0034972741455565,0.337243947858473,0.3370108001393567,0.4983246132583046,0.4983793063314711,0.5,0 days 00:00:23.639536,15min,True,close_5,3,,
2025-02-19 22:09:29.0412,0.2606140065908717,0.7973463687150838,0.005803576672837,0.7976256983240222,0.7973463687150838,0.0874077848811707,0.3370108001393567,0.0048483312084539,0.337243947858473,0.3370108001393567,0.4979747720811289,0.4980083216945996,0.5,0 days 00:00:11.053777,12H,True,close_5,5,,
2025-02-19 22:31:14.2648,0.841388790304945,0.8016759776536313,0.1342817920425744,0.8094972067039105,0.7973463687150838,20.458597494865096,0.3370108001393567,0.1752017802270965,0.3727365673351829,0.3370108001393567,0.4285344370834545,0.4341366969273742,0.5,0 days 00:15:14.377561,12H,False,close_5,3,,
2025-02-19 22:38:50.3569,0.7868695281655986,0.8008379888268157,0.1563580176311895,0.8072625698324022,0.7973463687150838,-0.6718921498172987,0.3370108001393567,0.174338079209479,0.368511339145296,0.3370108001393567,0.4203811337340934,0.4262147928305401,0.5,0 days 00:07:31.351745,24H,False,close_5,3,,
2025-02-19 22:43:30.1742,0.160146426934255,0.7987430167597765,0.0276847358851735,0.8058659217877095,0.7973463687150838,-4.720705798941344e-08,0.3394280356305672,0.0118658557462054,0.3683978848722595,0.3370108001393567,0.4467448896086909,0.4502615805400372,0.5,0 days 00:33:58.119161,15min,False,close_5,3,,
2025-02-20 00:26:11.7961,0.2146134305690255,0.7988826815642458,0.0353282981105913,0.8060055865921788,0.7973463687150838,0.0,0.3376835236541598,0.0215160005221808,0.3598923429686122,0.3370108001393567,0.4444193753101702,0.4492437732774674,0.5,0 days 02:13:33.966452,1h,False,close_5,5,,
2025-02-19 22:08:45.9924,0.1333836681816657,0.7973463687150838,0.0033859607761702,0.7976256983240222,0.7973463687150838,0.0850879328168114,0.3370108001393567,0.0031197758779786,0.337243947858473,0.3370108001393567,0.4983247339764471,0.4983793063314711,0.5,0 days 00:00:29.328832,15min,True,close_5,5,,
2025-02-19 23:15:55.0700,0.4199293622579734,0.8009776536312849,0.087785400528267,0.8079608938547486,0.7973463687150838,-0.0456507244890695,0.3370499419279907,0.0522582358655715,0.3684200019881343,0.3370108001393567,0.430060193687431,0.4354841713221601,0.5,0 days 01:00:23.296199,6H,False,close_5,5,,
2025-02-19 22:09:05.7561,0.0859821640736814,0.797486033519553,0.0026594958848785,0.7976256983240222,0.7973463687150838,0.0,0.3370108001393567,0.0021924056556552,0.337243947858473,0.3370108001393567,0.4983206295595997,0.4983138384543761,0.5,0 days 00:00:42.227775,1h,True,close_5,3,,
2024-11-29 21:05:51.4458,0.1001379374394402,0.9117597517730496,0.0543350882791892,0.9231914893617024,0.91086731678487,0.8349330610004753,0.2645386243825495,0.0457156216205119,0.3484791811070639,0.1636764456503306,0.552992327986979,0.5603480474914765,0.5,0 days 10:01:59.853232,15min,False,disjoint_10,5,None,transformer
2024-11-29 18:15:25.8540,0.1117561586090416,0.9124615839243498,0.0579107606046425,0.9229816784869976,0.91086731678487,1.1328358986360398,0.261643946770529,0.0462601314495559,0.3464657786953637,0.1636764456503306,0.5573578453907402,0.5635292706657141,0.5,0 days 07:11:34.326215,15min,False,disjoint_10,3,None,transformer
2024-11-07 08:26:31.9151,0.5769129897563154,0.91086731678487,0.026141740288175,0.9112470449172576,0.91086731678487,0.1341043910289532,0.1636764456503306,0.0227135166783866,0.166742524614865,0.1636764456503306,0.502929804059069,0.5028465353278763,0.5,0 days 20:43:53.619955,15min,True,disjoint_10,3,None,transformer
2024-11-07 08:13:13.3087,0.2638934588909926,0.91086731678487,0.0145989261323674,0.9115913120567376,0.91086731678487,0.151670654678281,0.1636764456503306,0.0106844827076843,0.1682858221650015,0.1636764456503306,0.5043312446755092,0.5043159609743774,0.5,0 days 20:29:16.706597,24H,True,disjoint_10,5,None,transformer
2024-11-07 08:00:37.4884,0.2617572601644159,0.91086731678487,0.0148776793234281,0.9115602836879434,0.91086731678487,0.1386007954036006,0.1636764456503306,0.0112834961946556,0.1678354630425299,0.1636764456503306,0.5039370528337229,0.5039267038124171,0.5,0 days 20:16:48.146481,24H,True,disjoint_10,3,None,transformer
2024-11-29 18:38:55.9403,0.0747916428553502,0.9156841016548464,0.0900177506301819,0.9272414302600474,0.91086731678487,2.693979580496552,0.3379349795023357,0.0873456600715437,0.4046098387084584,0.1636764456503306,0.5873409631350065,0.5951752847626199,0.5,0 days 07:35:04.302386,1H,False,disjoint_10,3,None,transformer
2024-11-29 22:25:26.8223,0.1423199021810494,0.9160328014184396,0.0918595576495254,0.9246483451536645,0.91086731678487,2.86515839796484,0.3123973135791081,0.0846569360089585,0.3828054231220442,0.1636764456503306,0.5841053878525131,0.5941316401464452,0.5,0 days 11:19:18.724535,1H,False,disjoint_10,5,None,transformer
2024-11-07 08:13:22.9153,0.4893947771070542,0.91086731678487,0.0189190001297629,0.9114568557919625,0.91086731678487,0.0778904070311022,0.1636764456503306,0.0178702113171878,0.1675424113627001,0.1636764456503306,0.5035535774554227,0.5035084431912704,0.5,0 days 20:29:29.190539,6H,True,disjoint_10,5,None,transformer
2024-12-01 14:50:06.1183,268.0309981995026,0.91086731678487,4.259969879875354,0.916685874704492,0.91086731678487,155.51769774083508,0.2839164313115795,2.2551012811864304,0.3426148759646206,0.1636764456503306,0.5693054039931016,0.5719759902474706,0.5,2 days 03:47:06.072233,12H,False,disjoint_10,5,None,transformer
2024-11-07 02:54:11.8470,0.5994992022451282,0.91086731678487,0.0210968467717302,0.911446513002364,0.91086731678487,0.121117680770091,0.1636764456503306,0.0181115874244597,0.1681782515863063,0.1636764456503306,0.5050791434335492,0.5050056838015641,0.5,0 days 15:11:32.285965,1H,True,disjoint_10,5,None,transformer
2024-11-07 08:18:46.7796,0.4806323417029381,0.91086731678487,0.0215136811236158,0.9114391252955084,0.91086731678487,0.2166431632871643,0.1636764456503306,0.0206624373784306,0.1676272475835545,0.1636764456503306,0.5037563456403193,0.503722233445041,0.5,0 days 20:34:54.019609,12H,True,disjoint_10,3,None,transformer
2024-11-25 19:41:57.7825,0.2077044367345042,0.9144651300236408,0.2413652913896032,0.9250428486997636,0.91086731678487,3.670653449155768,0.363707590831238,0.308467565037385,0.4184864876427555,0.1636764456503306,0.595222159367742,0.6007495783045317,0.5,4 days 07:30:55.232103,6H,False,disjoint_10,5,None,transformer
2024-11-09 13:41:15.7706,20.89028297808796,0.910886524822695,1.5182081198740327,0.9163017139479908,0.91086731678487,0.1115860386469646,0.2100289467106377,1.3703123797068988,0.2812172486061165,0.1636764456503306,0.451580550550369,0.4539982377088,0.5,3 days 01:57:19.122791,24H,False,disjoint_10,3,None,transformer
2024-11-07 07:50:20.9590,0.4892758580946161,0.91086731678487,0.0202848404620546,0.9114568557919625,0.91086731678487,0.0782163155461193,0.1636764456503306,0.0193904748935843,0.167526624844254,0.1636764456503306,0.5035602256032121,0.5035148998991303,0.5,0 days 20:06:27.295267,6H,True,disjoint_10,3,None,transformer
2024-11-24 11:18:55.6976,0.2021302748449849,0.91528073286052,0.2523820221901101,0.9248611111111112,0.91086731678487,7.465342755032865,0.3653248503405726,0.3604980901345594,0.4246890912595492,0.1636764456503306,0.6013750680105482,0.6064282477285861,0.5,2 days 23:07:53.116364,6H,False,disjoint_10,3,None,transformer
2024-11-26 04:40:53.9340,20.920416522292697,0.910886524822695,1.4647761324952404,0.915874704491726,0.91086731678487,0.261730273446613,0.2148255465224653,1.4039906652128615,0.2861480976803934,0.1636764456503306,0.476890303722888,0.4789744289770867,0.5,4 days 16:29:37.426445,24H,False,disjoint_10,5,None,transformer
2024-11-07 02:17:40.3269,0.575224822570487,0.91086731678487,0.0196730694970534,0.9112440898345155,0.91086731678487,0.0894034847286459,0.1636764456503306,0.0172846651507434,0.1667351506143299,0.1636764456503306,0.5029553622946203,0.5028697548282368,0.5,0 days 14:35:27.059191,15min,True,disjoint_10,5,None,transformer
2024-11-07 05:31:34.5454,0.4836033613194355,0.91086731678487,0.0212395426288379,0.9114479905437354,0.91086731678487,0.1460920772125926,0.1636764456503306,0.0200046857093549,0.1675724551959354,0.1636764456503306,0.5037327354884404,0.5036990547261124,0.5,0 days 17:47:42.077698,12H,True,disjoint_10,5,None,transformer
2024-11-07 10:25:25.3836,0.6038881444202305,0.91086731678487,0.0273167856443226,0.9114524231678488,0.91086731678487,0.1189962152959846,0.1636764456503306,0.0233960931897055,0.1681714994309979,0.1636764456503306,0.5051056847593467,0.505027471174596,0.5,0 days 22:43:10.377080,1H,True,disjoint_10,3,None,transformer
2024-11-13 18:19:04.4869,5.356604538898915,0.911053486997636,0.6827524793018955,0.9216489361702128,0.91086731678487,0.1149567250327948,0.3109294194770194,0.6254232025586107,0.3757880622917839,0.1636764456503306,0.5584942592897499,0.5592986226759533,0.5,4 days 18:53:29.161081,12H,False,disjoint_10,3,None,transformer
